WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20211017,S37000032,1,Planned,,22,47,-53.2
20211017,S37000032,2,Planned,,34,36,-5.6
20211017,S37000032,3,Planned,,31,43.5,-28.7
20211017,S37000032,4,Planned,,36,32,12.5
20211017,S37000032,5,Planned,,38,34,11.8
20211017,S37000033,3,Planned,,12,18,-33.3
20211017,S37000033,4,Planned,,29,21,38.1
20211017,S37000033,5,Planned,,18,13.5,33.3
20211017,S37000034,1,Planned,,197,299.5,-34.2
20211017,S37000034,2,Planned,,79,96.5,-18.1
20211017,S37000034,3,Planned,,55,64.5,-14.7
20211017,S37000034,4,Planned,,26,44,-40.9
20211017,S37000034,5,Planned,,28,50,-44
20211017,S37000035,1,Planned,,50,81.5,-38.7
20211017,S37000035,2,Planned,,46,61,-24.6
20211017,S37000035,3,Planned,,27,32,-15.6
20211017,S37000035,4,Planned,,27,34.5,-21.7
20211017,S37000035,5,Planned,,10,25.5,-60.8
20211024,S37000001,1,Planned,,5,14.5,-65.5
20211024,S37000001,2,Planned,,17,29.5,-42.4
20211024,S37000001,3,Planned,,17,16.5,3
20211024,S37000001,4,Planned,,14,14,0
20211024,S37000001,5,Planned,,21,28.5,-26.3
20211024,S37000002,2,Planned,,7,16.5,-57.6
20211024,S37000002,3,Planned,,18,30.5,-41
20211024,S37000002,4,Planned,,20,46.5,-57
20211024,S37000002,5,Planned,,30,32,-6.2
20211024,S37000003,1,Planned,,5,5,0
20211024,S37000003,2,Planned,,9,15.5,-41.9
20211024,S37000003,3,Planned,,13,15,-13.3
20211024,S37000003,4,Planned,,24,12.5,92
20211024,S37000003,5,Planned,,8,7.5,6.7
20211024,S37000004,1,Planned,,14,9,55.6
20211024,S37000004,2,Planned,,17,13.5,25.9
20211024,S37000004,3,Planned,,41,32.5,26.2
20211024,S37000004,4,Planned,,16,17,-5.9
20211024,S37000005,1,Planned,,19,20.5,-7.3
20211024,S37000005,2,Planned,,15,20,-25
20211024,S37000005,3,Planned,,11,21,-47.6
20211024,S37000005,4,Planned,,24,23.5,2.1
20211024,S37000005,5,Planned,,20,21,-4.8
20211024,S37000006,1,Planned,,7,12.5,-44
20211024,S37000006,2,Planned,,21,33.5,-37.3
20211024,S37000006,3,Planned,,27,45,-40
20211024,S37000006,4,Planned,,13,12,8.3
20211024,S37000006,5,Planned,,6,6.5,-7.7
20211024,S37000007,1,Planned,,22,40,-45
20211024,S37000007,2,Planned,,19,14.5,31
20211024,S37000007,3,Planned,,6,7,-14.3
20211024,S37000007,4,Planned,,12,7.5,60
20211024,S37000007,5,Planned,,11,14,-21.4
20211024,S37000008,1,Planned,,7,17.5,-60
20211024,S37000008,2,Planned,,14,6.5,115.4
20211024,S37000009,2,Planned,,10,24,-58.3
20211024,S37000009,4,Planned,,18,22.5,-20
20211024,S37000009,5,Planned,,35,44.5,-21.3
20211024,S37000010,2,Planned,,12,14.5,-17.2
20211024,S37000010,3,Planned,,11,11.5,-4.3
20211024,S37000010,4,Planned,,10,13.5,-25.9
20211024,S37000010,5,Planned,,5,14.5,-65.5
20211024,S37000011,2,Planned,,7,10.5,-33.3
20211024,S37000011,4,Planned,,12,11.5,4.3
20211024,S37000011,5,Planned,,29,20.5,41.5
20211024,S37000012,1,Planned,,18,33.5,-46.3
20211024,S37000012,2,Planned,,18,29,-37.9
20211024,S37000012,3,Planned,,21,27.5,-23.6
20211024,S37000012,4,Planned,,25,35.5,-29.6
20211024,S37000012,5,Planned,,42,82,-48.8
20211024,S37000013,1,Planned,,9,24.5,-63.3
20211024,S37000013,2,Planned,,15,27.5,-45.5
20211024,S37000013,3,Planned,,22,28,-21.4
20211024,S37000013,4,Planned,,13,17,-23.5
20211024,S37000013,5,Planned,,14,17,-17.6
20211024,S37000016,1,Planned,,10,11.5,-13
20211024,S37000016,2,Planned,,17,30.5,-44.3
20211024,S37000016,3,Planned,,54,47.5,13.7
20211024,S37000016,4,Planned,,28,38.5,-27.3
20211024,S37000016,5,Planned,,15,8.5,76.5
20211024,S37000017,1,Planned,,28,24,16.7
20211024,S37000017,3,Planned,,5,4.5,11.1
20211024,S37000017,4,Planned,,9,8,12.5
20211024,S37000017,5,Planned,,6,7.5,-20
20211024,S37000018,2,Planned,,9,17,-47.1
20211024,S37000018,3,Planned,,11,12,-8.3
20211024,S37000019,2,Planned,,6,10,-40
20211024,S37000019,3,Planned,,6,16.5,-63.6
20211024,S37000019,4,Planned,,10,11.5,-13
20211024,S37000020,1,Planned,,13,22,-40.9
20211024,S37000020,4,Planned,,5,5.5,-9.1
20211024,S37000022,4,Planned,,7,9,-22.2
20211024,S37000024,1,Planned,,34,30.5,11.5
20211024,S37000024,2,Planned,,31,31.5,-1.6
20211024,S37000024,3,Planned,,26,27,-3.7
20211024,S37000024,4,Planned,,11,17.5,-37.1
20211024,S37000024,5,Planned,,15,23,-34.8
20211024,S37000025,2,Planned,,6,18.5,-67.6
20211024,S37000025,3,Planned,,19,29.5,-35.6
20211024,S37000025,4,Planned,,23,18,27.8
20211024,S37000025,5,Planned,,5,7,-28.6
20211024,S37000027,1,Planned,,19,3,533.3
20211024,S37000027,4,Planned,,5,7.5,-33.3
20211024,S37000027,5,Planned,,10,7.5,33.3
20211024,S37000028,1,Planned,,24,46,-47.8
20211024,S37000028,2,Planned,,22,46.5,-52.7
20211024,S37000028,3,Planned,,29,33,-12.1
20211024,S37000028,4,Planned,,34,33,3
20211024,S37000028,5,Planned,,25,27.5,-9.1
20211024,S37000029,1,Planned,,22,32.5,-32.3
20211024,S37000029,2,Planned,,32,26,23.1
20211024,S37000029,3,Planned,,11,16,-31.2
20211024,S37000029,4,Planned,,9,5,80
20211024,S37000030,1,Planned,,6,9,-33.3
20211024,S37000030,2,Planned,,14,25.5,-45.1
20211024,S37000030,4,Planned,,15,9.5,57.9
20211024,S37000030,5,Planned,,11,15,-26.7
20211024,S37000031,3,Planned,,21,26.5,-20.8
20211024,S37000032,1,Planned,,18,38,-52.6
20211024,S37000032,2,Planned,,25,39,-35.9
20211024,S37000032,3,Planned,,18,45,-60
20211024,S37000032,4,Planned,,30,34,-11.8
20211024,S37000032,5,Planned,,16,34.5,-53.6
20211024,S37000033,2,Planned,,7,4.5,55.6
20211024,S37000033,3,Planned,,7,15,-53.3
20211024,S37000033,4,Planned,,17,26.5,-35.8
20211024,S37000033,5,Planned,,8,10.5,-23.8
20211024,S37000034,1,Planned,,203,252,-19.4
20211024,S37000034,2,Planned,,67,78,-14.1
20211024,S37000034,3,Planned,,42,52.5,-20
20211024,S37000034,4,Planned,,35,57.5,-39.1
20211024,S37000034,5,Planned,,36,43,-16.3
20211024,S37000035,1,Planned,,37,71.5,-48.3
20211024,S37000035,2,Planned,,54,49,10.2
20211024,S37000035,3,Planned,,26,23,13
20211024,S37000035,4,Planned,,26,24.5,6.1
20211024,S37000035,5,Planned,,7,18,-61.1
20211031,S37000001,1,Planned,,5,12.5,-60
20211031,S37000001,2,Planned,,15,26.5,-43.4
20211031,S37000001,3,Planned,,13,15,-13.3
20211031,S37000001,4,Planned,,8,18,-55.6
20211031,S37000001,5,Planned,,20,32.5,-38.5
20211031,S37000002,2,Planned,,20,9,122.2
20211031,S37000002,3,Planned,,17,37,-54.1
20211031,S37000002,4,Planned,,37,46.5,-20.4
20211031,S37000002,5,Planned,,27,29,-6.9
20211031,S37000003,2,Planned,,12,12.5,-4
20211031,S37000003,3,Planned,,13,29,-55.2
20211031,S37000003,4,Planned,,10,21.5,-53.5
20211031,S37000004,1,Planned,,6,13,-53.8
20211031,S37000004,2,Planned,,9,16,-43.8
20211031,S37000004,3,Planned,,57,40,42.5
20211031,S37000004,4,Planned,,14,16,-12.5
20211031,S37000004,5,Planned,,11,6.5,69.2
20211031,S37000005,1,Planned,,14,25,-44
20211031,S37000005,2,Planned,,21,23.5,-10.6
20211031,S37000005,3,Planned,,9,25,-64
20211031,S37000005,4,Planned,,31,35,-11.4
20211031,S37000005,5,Planned,,33,26.5,24.5
20211031,S37000006,1,Planned,,7,7.5,-6.7
20211031,S37000006,2,Planned,,17,39,-56.4
20211031,S37000006,3,Planned,,33,33.5,-1.5
20211031,S37000006,4,Planned,,10,17.5,-42.9
20211031,S37000006,5,Planned,,9,8,12.5
20211031,S37000007,1,Planned,,30,48,-37.5
20211031,S37000007,2,Planned,,16,21,-23.8
20211031,S37000007,3,Planned,,12,9,33.3
20211031,S37000007,4,Planned,,12,9.5,26.3
20211031,S37000007,5,Planned,,14,18,-22.2
20211031,S37000008,1,Planned,,7,12.5,-44
20211031,S37000008,2,Planned,,10,9.5,5.3
20211031,S37000008,3,Planned,,7,9,-22.2
20211031,S37000009,2,Planned,,16,20,-20
20211031,S37000009,4,Planned,,16,14.5,10.3
20211031,S37000009,5,Planned,,21,40,-47.5
20211031,S37000010,2,Planned,,10,17,-41.2
20211031,S37000010,3,Planned,,14,11,27.3
20211031,S37000010,4,Planned,,10,16,-37.5
20211031,S37000010,5,Planned,,11,7.5,46.7
20211031,S37000011,2,Planned,,11,8,37.5
20211031,S37000011,5,Planned,,34,38,-10.5
20211031,S37000012,1,Planned,,18,36,-50
20211031,S37000012,2,Planned,,15,36,-58.3
20211031,S37000012,3,Planned,,18,26.5,-32.1
20211031,S37000012,4,Planned,,22,40,-45
20211031,S37000012,5,Planned,,78,100.5,-22.4
20211031,S37000013,1,Planned,,24,18.5,29.7
20211031,S37000013,2,Planned,,36,32,12.5
20211031,S37000013,3,Planned,,26,24,8.3
20211031,S37000013,4,Planned,,16,13.5,18.5
20211031,S37000013,5,Planned,,17,13.5,25.9
20211031,S37000016,1,Planned,,6,18,-66.7
20211031,S37000016,2,Planned,,29,28.5,1.8
20211031,S37000016,3,Planned,,50,69,-27.5
20211031,S37000016,4,Planned,,36,47,-23.4
20211031,S37000016,5,Planned,,8,9,-11.1
20211031,S37000017,1,Planned,,20,34,-41.2
20211031,S37000017,2,Planned,,13,7,85.7
20211031,S37000017,3,Planned,,13,7.5,73.3
20211031,S37000017,4,Planned,,6,4.5,33.3
20211031,S37000018,1,Planned,,9,4,125
20211031,S37000018,2,Planned,,19,19,0
20211031,S37000018,3,Planned,,9,10,-10
20211031,S37000018,4,Planned,,6,7.5,-20
20211031,S37000018,5,Planned,,13,4.5,188.9
20211031,S37000019,3,Planned,,8,20,-60
20211031,S37000019,4,Planned,,11,18,-38.9
20211031,S37000019,5,Planned,,7,2.5,180
20211031,S37000020,1,Planned,,23,19,21.1
20211031,S37000020,2,Planned,,10,14.5,-31
20211031,S37000020,3,Planned,,6,10,-40
20211031,S37000020,5,Planned,,6,4.5,33.3
20211031,S37000022,4,Planned,,9,10,-10
20211031,S37000024,1,Planned,,34,39.5,-13.9
20211031,S37000024,2,Planned,,29,35.5,-18.3
20211031,S37000024,3,Planned,,21,26.5,-20.8
20211031,S37000024,4,Planned,,7,19,-63.2
20211031,S37000024,5,Planned,,13,27,-51.9
20211031,S37000025,1,Planned,,5,3.5,42.9
20211031,S37000025,2,Planned,,6,15,-60
20211031,S37000025,3,Planned,,29,37,-21.6
20211031,S37000025,4,Planned,,18,17,5.9
20211031,S37000025,5,Planned,,6,4.5,33.3
20211031,S37000027,2,Planned,,7,14.5,-51.7
20211031,S37000027,3,Planned,,9,9.5,-5.3
20211031,S37000027,5,Planned,,14,11.5,21.7
20211031,S37000028,1,Planned,,38,59,-35.6
20211031,S37000028,2,Planned,,32,50.5,-36.6
20211031,S37000028,3,Planned,,25,46,-45.7
20211031,S37000028,4,Planned,,24,37,-35.1
20211031,S37000028,5,Planned,,20,34,-41.2
20211031,S37000029,1,Planned,,36,39,-7.7
20211031,S37000029,2,Planned,,16,23,-30.4
20211031,S37000029,3,Planned,,11,16.5,-33.3
20211031,S37000029,4,Planned,,16,8,100
20211031,S37000030,1,Planned,,7,12.5,-44
20211031,S37000030,2,Planned,,22,30.5,-27.9
20211031,S37000030,3,Planned,,9,15,-40
20211031,S37000030,4,Planned,,18,15.5,16.1
20211031,S37000030,5,Planned,,12,15.5,-22.6
20211031,S37000031,2,Planned,,6,8,-25
20211031,S37000031,3,Planned,,16,22,-27.3
20211031,S37000032,1,Planned,,36,45.5,-20.9
20211031,S37000032,2,Planned,,29,49,-40.8
20211031,S37000032,3,Planned,,26,39.5,-34.2
20211031,S37000032,4,Planned,,29,41.5,-30.1
20211031,S37000032,5,Planned,,29,46.5,-37.6
20211031,S37000033,2,Planned,,11,13,-15.4
20211031,S37000033,3,Planned,,15,17,-11.8
20211031,S37000033,4,Planned,,31,26,19.2
20211031,S37000033,5,Planned,,11,23.5,-53.2
20211031,S37000034,1,Planned,,193,272.5,-29.2
20211031,S37000034,2,Planned,,90,91.5,-1.6
20211031,S37000034,3,Planned,,46,54,-14.8
20211031,S37000034,4,Planned,,50,57.5,-13
20211031,S37000034,5,Planned,,35,44,-20.5
20211031,S37000035,1,Planned,,45,65,-30.8
20211031,S37000035,2,Planned,,41,56,-26.8
20211031,S37000035,3,Planned,,17,32,-46.9
20211031,S37000035,4,Planned,,28,32,-12.5
20211031,S37000035,5,Planned,,14,26.5,-47.2
20211107,S37000001,1,Planned,,12,9,33.3
20211107,S37000001,2,Planned,,23,32,-28.1
20211107,S37000001,3,Planned,,11,13.5,-18.5
20211107,S37000001,4,Planned,,9,18.5,-51.4
20211107,S37000001,5,Planned,,23,32,-28.1
20211107,S37000002,2,Planned,,10,19,-47.4
20211107,S37000002,3,Planned,,21,35.5,-40.8
20211107,S37000002,4,Planned,,35,50.5,-30.7
20211107,S37000002,5,Planned,,23,41,-43.9
20211107,S37000003,1,Planned,,8,7.5,6.7
20211107,S37000003,2,Planned,,16,10,60
20211107,S37000003,3,Planned,,16,27.5,-41.8
20211107,S37000003,4,Planned,,20,26,-23.1
20211107,S37000004,1,Planned,,5,10,-50
20211107,S37000004,2,Planned,,16,19,-15.8
20211107,S37000004,3,Planned,,62,47,31.9
20211107,S37000004,4,Planned,,12,21.5,-44.2
20211107,S37000005,1,Planned,,32,24.5,30.6
20211107,S37000005,2,Planned,,12,25.5,-52.9
20211107,S37000005,3,Planned,,17,16.5,3
20211107,S37000005,4,Planned,,18,32,-43.8
20211107,S37000005,5,Planned,,14,28,-50
20211107,S37000006,1,Planned,,6,9,-33.3
20211107,S37000006,2,Planned,,25,29.5,-15.3
20211107,S37000006,3,Planned,,29,46,-37
20211107,S37000006,4,Planned,,13,16,-18.8
20211107,S37000007,1,Planned,,45,44,2.3
20211107,S37000007,2,Planned,,15,18,-16.7
20211107,S37000007,3,Planned,,12,12.5,-4
20211107,S37000007,4,Planned,,10,14,-28.6
20211107,S37000007,5,Planned,,9,17,-47.1
20211107,S37000008,1,Planned,,15,14.5,3.4
20211107,S37000008,2,Planned,,12,15,-20
20211107,S37000008,3,Planned,,7,6.5,7.7
20211107,S37000008,4,Planned,,7,6.5,7.7
20211107,S37000009,2,Planned,,15,19.5,-23.1
20211107,S37000009,3,Planned,,6,11.5,-47.8
20211107,S37000009,4,Planned,,16,21.5,-25.6
20211107,S37000009,5,Planned,,26,52.5,-50.5
20211107,S37000010,2,Planned,,8,16.5,-51.5
20211107,S37000010,3,Planned,,5,7,-28.6
20211107,S37000010,4,Planned,,10,17,-41.2
20211107,S37000010,5,Planned,,7,10.5,-33.3
20211107,S37000011,1,Planned,,5,7,-28.6
20211107,S37000011,2,Planned,,13,7.5,73.3
20211107,S37000011,3,Planned,,9,8.5,5.9
20211107,S37000011,4,Planned,,9,15,-40
20211107,S37000011,5,Planned,,34,37.5,-9.3
20211107,S37000012,1,Planned,,25,25.5,-2
20211107,S37000012,2,Planned,,22,34,-35.3
20211107,S37000012,3,Planned,,18,28,-35.7
20211107,S37000012,4,Planned,,25,32.5,-23.1
20211107,S37000012,5,Planned,,51,92.5,-44.9
20211107,S37000013,1,Planned,,16,32.5,-50.8
20211107,S37000013,2,Planned,,27,36.5,-26
20211107,S37000013,3,Planned,,28,37,-24.3
20211107,S37000013,4,Planned,,13,19.5,-33.3
20211107,S37000013,5,Planned,,12,20.5,-41.5
20211107,S37000016,1,Planned,,8,16.5,-51.5
20211107,S37000016,2,Planned,,20,38.5,-48.1
20211107,S37000016,3,Planned,,49,60,-18.3
20211107,S37000016,4,Planned,,29,56.5,-48.7
20211107,S37000016,5,Planned,,5,12,-58.3
20211107,S37000017,1,Planned,,19,32.5,-41.5
20211107,S37000017,2,Planned,,15,9.5,57.9
20211107,S37000017,3,Planned,,18,9,100
20211107,S37000017,4,Planned,,5,9,-44.4
20211107,S37000017,5,Planned,,6,8,-25
20211107,S37000018,2,Planned,,15,17,-11.8
20211107,S37000018,3,Planned,,9,13,-30.8
20211107,S37000018,4,Planned,,7,11,-36.4
20211107,S37000018,5,Planned,,6,5,20
20211107,S37000019,3,Planned,,10,16,-37.5
20211107,S37000019,4,Planned,,11,17.5,-37.1
20211107,S37000019,5,Planned,,5,4.5,11.1
20211107,S37000020,1,Planned,,17,22,-22.7
20211107,S37000020,2,Planned,,10,11,-9.1
20211107,S37000020,3,Planned,,8,6,33.3
20211107,S37000020,4,Planned,,8,7,14.3
20211107,S37000020,5,Planned,,6,6.5,-7.7
20211107,S37000022,4,Planned,,9,8,12.5
20211107,S37000024,1,Planned,,43,31,38.7
20211107,S37000024,2,Planned,,35,44.5,-21.3
20211107,S37000024,3,Planned,,26,24.5,6.1
20211107,S37000024,4,Planned,,24,19,26.3
20211107,S37000024,5,Planned,,20,22,-9.1
20211107,S37000025,1,Planned,,7,5,40
20211107,S37000025,2,Planned,,11,12,-8.3
20211107,S37000025,3,Planned,,23,30.5,-24.6
20211107,S37000025,4,Planned,,13,25,-48
20211107,S37000026,3,Planned,,6,7.5,-20
20211107,S37000027,1,Planned,,5,10,-50
20211107,S37000027,2,Planned,,10,8,25
20211107,S37000027,3,Planned,,8,9.5,-15.8
20211107,S37000027,4,Planned,,6,6.5,-7.7
20211107,S37000027,5,Planned,,14,7,100
20211107,S37000028,1,Planned,,35,46,-23.9
20211107,S37000028,2,Planned,,37,57,-35.1
20211107,S37000028,3,Planned,,17,38,-55.3
20211107,S37000028,4,Planned,,31,30,3.3
20211107,S37000028,5,Planned,,21,33.5,-37.3
20211107,S37000029,1,Planned,,34,36,-5.6
20211107,S37000029,2,Planned,,21,26,-19.2
20211107,S37000029,3,Planned,,10,16.5,-39.4
20211107,S37000030,1,Planned,,12,10,20
20211107,S37000030,2,Planned,,21,28,-25
20211107,S37000030,3,Planned,,13,18.5,-29.7
20211107,S37000030,4,Planned,,13,17.5,-25.7
20211107,S37000030,5,Planned,,16,18.5,-13.5
20211107,S37000031,3,Planned,,18,23.5,-23.4
20211107,S37000032,1,Planned,,32,52.5,-39
20211107,S37000032,2,Planned,,32,52,-38.5
20211107,S37000032,3,Planned,,21,39.5,-46.8
20211107,S37000032,4,Planned,,33,42.5,-22.4
20211107,S37000032,5,Planned,,20,41.5,-51.8
20211107,S37000033,2,Planned,,10,13,-23.1
20211107,S37000033,3,Planned,,14,29,-51.7
20211107,S37000033,4,Planned,,38,29.5,28.8
20211107,S37000033,5,Planned,,23,22.5,2.2
20211107,S37000034,1,Planned,,223,272,-18
20211107,S37000034,2,Planned,,60,90.5,-33.7
20211107,S37000034,3,Planned,,71,68.5,3.6
20211107,S37000034,4,Planned,,42,57,-26.3
20211107,S37000034,5,Planned,,40,48,-16.7
20211107,S37000035,1,Planned,,49,82.5,-40.6
20211107,S37000035,2,Planned,,47,58.5,-19.7
20211107,S37000035,3,Planned,,11,28.5,-61.4
20211107,S37000035,4,Planned,,27,31,-12.9
20211107,S37000035,5,Planned,,12,19.5,-38.5
20211114,S37000001,1,Planned,,6,9,-33.3
20211114,S37000001,2,Planned,,14,22.5,-37.8
20211114,S37000001,3,Planned,,11,16.5,-33.3
20211114,S37000001,4,Planned,,8,12.5,-36
20211114,S37000001,5,Planned,,27,37,-27
20211114,S37000002,2,Planned,,11,14,-21.4
20211114,S37000002,3,Planned,,18,29.5,-39
20211114,S37000002,4,Planned,,47,53,-11.3
20211114,S37000002,5,Planned,,29,33.5,-13.4
20211114,S37000003,1,Planned,,8,2.5,220
20211114,S37000003,2,Planned,,20,17,17.6
20211114,S37000003,3,Planned,,20,20,0
20211114,S37000003,4,Planned,,16,22.5,-28.9
20211114,S37000003,5,Planned,,13,11,18.2
20211114,S37000004,1,Planned,,9,8.5,5.9
20211114,S37000004,2,Planned,,19,14,35.7
20211114,S37000004,3,Planned,,19,36.5,-47.9
20211114,S37000004,4,Planned,,11,20,-45
20211114,S37000005,1,Planned,,25,24,4.2
20211114,S37000005,2,Planned,,18,26,-30.8
20211114,S37000005,3,Planned,,10,26,-61.5
20211114,S37000005,4,Planned,,26,29,-10.3
20211114,S37000005,5,Planned,,23,28,-17.9
20211114,S37000006,1,Planned,,6,10.5,-42.9
20211114,S37000006,2,Planned,,13,30,-56.7
20211114,S37000006,3,Planned,,21,43.5,-51.7
20211114,S37000006,4,Planned,,12,15,-20
20211114,S37000006,5,Planned,,5,9,-44.4
20211114,S37000007,1,Planned,,44,40.5,8.6
20211114,S37000007,2,Planned,,27,18.5,45.9
20211114,S37000007,4,Planned,,24,10.5,128.6
20211114,S37000007,5,Planned,,13,10,30
20211114,S37000008,1,Planned,,11,10.5,4.8
20211114,S37000008,3,Planned,,6,11,-45.5
20211114,S37000008,4,Planned,,9,9,0
20211114,S37000009,2,Planned,,15,18,-16.7
20211114,S37000009,4,Planned,,15,21,-28.6
20211114,S37000009,5,Planned,,26,45.5,-42.9
20211114,S37000010,2,Planned,,12,23.5,-48.9
20211114,S37000010,3,Planned,,7,15.5,-54.8
20211114,S37000010,4,Planned,,9,13,-30.8
20211114,S37000011,1,Planned,,9,9,0
20211114,S37000011,2,Planned,,8,8.5,-5.9
20211114,S37000011,5,Planned,,21,41.5,-49.4
20211114,S37000012,1,Planned,,20,30.5,-34.4
20211114,S37000012,2,Planned,,22,30.5,-27.9
20211114,S37000012,3,Planned,,27,37,-27
20211114,S37000012,4,Planned,,23,26.5,-13.2
20211114,S37000012,5,Planned,,57,89,-36
20211114,S37000013,1,Planned,,24,31.5,-23.8
20211114,S37000013,2,Planned,,26,29.5,-11.9
20211114,S37000013,3,Planned,,19,37,-48.6
20211114,S37000013,4,Planned,,13,21,-38.1
20211114,S37000013,5,Planned,,11,17,-35.3
20211114,S37000016,1,Planned,,12,20.5,-41.5
20211114,S37000016,2,Planned,,24,31.5,-23.8
20211114,S37000016,3,Planned,,48,62,-22.6
20211114,S37000016,4,Planned,,44,47.5,-7.4
20211114,S37000016,5,Planned,,9,14,-35.7
20211114,S37000017,1,Planned,,30,36.5,-17.8
20211114,S37000017,2,Planned,,5,7,-28.6
20211114,S37000017,4,Planned,,5,11.5,-56.5
20211114,S37000017,5,Planned,,6,11.5,-47.8
20211114,S37000018,2,Planned,,13,18.5,-29.7
20211114,S37000018,3,Planned,,15,9.5,57.9
20211114,S37000019,3,Planned,,9,18,-50
20211114,S37000019,4,Planned,,9,18.5,-51.4
20211114,S37000019,5,Planned,,8,7.5,6.7
20211114,S37000020,1,Planned,,19,21,-9.5
20211114,S37000020,2,Planned,,6,14,-57.1
20211114,S37000020,3,Planned,,7,10.5,-33.3
20211114,S37000020,4,Planned,,8,6.5,23.1
20211114,S37000022,4,Planned,,16,14.5,10.3
20211114,S37000024,1,Planned,,62,34.5,79.7
20211114,S37000024,2,Planned,,50,37.5,33.3
20211114,S37000024,3,Planned,,30,24.5,22.4
20211114,S37000024,4,Planned,,12,13.5,-11.1
20211114,S37000024,5,Planned,,28,27,3.7
20211114,S37000025,2,Planned,,7,15,-53.3
20211114,S37000025,3,Planned,,15,35,-57.1
20211114,S37000025,4,Planned,,12,21.5,-44.2
20211114,S37000025,5,Planned,,7,6.5,7.7
20211114,S37000027,2,Planned,,9,15,-40
20211114,S37000027,3,Planned,,5,10,-50
20211114,S37000027,4,Planned,,5,8.5,-41.2
20211114,S37000028,1,Planned,,29,48,-39.6
20211114,S37000028,2,Planned,,38,51.5,-26.2
20211114,S37000028,3,Planned,,21,42,-50
20211114,S37000028,4,Planned,,31,39.5,-21.5
20211114,S37000028,5,Planned,,20,27.5,-27.3
20211114,S37000029,1,Planned,,20,41.5,-51.8
20211114,S37000029,2,Planned,,19,24.5,-22.4
20211114,S37000029,3,Planned,,11,18,-38.9
20211114,S37000029,4,Planned,,11,3.5,214.3
20211114,S37000030,1,Planned,,11,14,-21.4
20211114,S37000030,2,Planned,,18,29.5,-39
20211114,S37000030,3,Planned,,14,15.5,-9.7
20211114,S37000030,4,Planned,,13,18,-27.8
20211114,S37000030,5,Planned,,15,13.5,11.1
20211114,S37000031,3,Planned,,22,25,-12
20211114,S37000032,1,Planned,,37,52.5,-29.5
20211114,S37000032,2,Planned,,35,55.5,-36.9
20211114,S37000032,3,Planned,,35,50,-30
20211114,S37000032,4,Planned,,24,49.5,-51.5
20211114,S37000032,5,Planned,,23,40,-42.5
20211114,S37000033,2,Planned,,9,13,-30.8
20211114,S37000033,3,Planned,,23,27.5,-16.4
20211114,S37000033,4,Planned,,26,43,-39.5
20211114,S37000033,5,Planned,,23,19,21.1
20211114,S37000034,1,Planned,,196,276,-29
20211114,S37000034,2,Planned,,75,82,-8.5
20211114,S37000034,3,Planned,,43,63,-31.7
20211114,S37000034,4,Planned,,50,52.5,-4.8
20211114,S37000034,5,Planned,,37,42.5,-12.9
20211114,S37000035,1,Planned,,55,82.5,-33.3
20211114,S37000035,2,Planned,,56,61,-8.2
20211114,S37000035,3,Planned,,24,37.5,-36
20211114,S37000035,4,Planned,,31,37.5,-17.3
20211114,S37000035,5,Planned,,14,15.5,-9.7
20211121,S37000001,2,Planned,,15,31,-51.6
20211121,S37000001,3,Planned,,11,15.5,-29
20211121,S37000001,4,Planned,,10,15,-33.3
20211121,S37000001,5,Planned,,27,38,-28.9
20211121,S37000002,2,Planned,,10,18,-44.4
20211121,S37000002,3,Planned,,21,28.5,-26.3
20211121,S37000002,4,Planned,,41,55,-25.5
20211121,S37000002,5,Planned,,30,32.5,-7.7
20211121,S37000003,1,Planned,,7,5,40
20211121,S37000003,2,Planned,,23,14,64.3
20211121,S37000003,3,Planned,,21,23.5,-10.6
20211121,S37000003,4,Planned,,24,21.5,11.6
20211121,S37000003,5,Planned,,6,12,-50
20211121,S37000004,1,Planned,,8,12,-33.3
20211121,S37000004,2,Planned,,12,14.5,-17.2
20211121,S37000004,3,Planned,,58,42,38.1
20211121,S37000004,4,Planned,,17,13.5,25.9
20211121,S37000004,5,Planned,,6,8,-25
20211121,S37000005,1,Planned,,20,25,-20
20211121,S37000005,2,Planned,,26,14.5,79.3
